x,y,z
11,14,0.3648907233033791
12,14,0.36393222294474864
13,14,0.3605455836966176
14,14,0.35537643597537427
15,14,0.3489382812115884
16,14,0.3416321983693916
17,14,0.33376685889353463
18,14,0.32557676972366484
19,14,0.3172379188215074
20,14,0.3088806924740821
21,14,0.30060027565912584
22,14,0.2924648836354772
23,14,0.2845221997270988
24,14,0.27680436791781404
25,14,0.2693318413198862
26,14,0.2621163355541729
27,14,0.2551630875284617
28,14,0.2484725781632992
29,14,0.24204184296200942
30,14,0.2358654664693738
31,14,0.22993633467701444
32,14,0.22424620228444656
33,14,0.2187861184553677
34,14,0.21354674449514754
35,14,0.20851858904003967
36,14,0.2036921803492293
37,14,0.19905819070152678
38,14,0.19460752438863307
39,14,0.19033137811175066
40,14,0.1862212805327656
41,14,0.18226911615626396
42,14,0.1784671375106891
43,14,0.17480796866948983
44,14,0.1712846024402821
45,14,0.16789039300165465
46,14,0.1646190453450184
47,14,0.16146460255360734
48,14,0.15842143170003595
49,14,0.15548420895059387

0,15,0.014512477216197596
1,15,0.0414854920144198
2,15,0.09576244056021073
3,15,0.14622155767814202
4,15,0.19124795509473463
5,15,0.22983960556246388
6,15,0.26160834318843296
7,15,0.2866822121878017
8,15,0.3055585623096616
9,15,0.31895275286832525
10,15,0.3276709469095816
11,15,0.3325182782256426
12,15,0.3342415886124522
13,15,0.33349993438975206
14,15,0.3308545633702689
15,15,0.326770999191418
16,15,0.3216276806700381
17,15,0.31572741642686863
18,15,0.3093093710264571
19,15,0.3025603312635499
20,15,0.29562467017690935
21,15,0.28861282668491406
22,15,0.2816083381769885
23,15,0.2746735693954096
24,15,0.267854320261338
25,15,0.26118349816816755
26,15,0.25468402516291916
27,15,0.2483711280695872
28,15,0.24225413581189292
29,15,0.2363378858812908
30,15,0.2306238223100555
31,15,0.22511085097968522
32,15,0.21979600449377312
33,15,0.21467495784174698
34,15,0.20974242728227374
35,15,0.2049924778971657
36,15,0.20041875976250154
37,15,0.19601468835822633
38,15,0.19177358144646164
39,15,0.18768876199404388
40,15,0.1837536346379807
41,15,0.17996174156801883
42,15,0.176306802429537
43,15,0.17278274185506567
44,15,0.16938370745337106
45,15,0.16610408047402442
46,15,0.1629384808859188
47,15,0.15988176823163186
48,15,0.1569290393235371
49,15,0.15407562361471636

0,16,0.012351051762818291
1,16,0.035324687901319
2,16,0.08174953417396262
3,16,0.12537622613145621
4,16,0.16496297565051643
5,16,0.1996686598554264
6,16,0.22907204823933533
7,16,0.25312752021130697
8,16,0.27208214330235564
9,16,0.2863801228467406
10,16,0.29657419804334373
11,16,0.3032546884334031
12,16,0.30699929091401745
13,16,0.3083418750486984
14,16,0.30775629884060235
15,16,0.30565085676525466
16,16,0.30236952456829513
17,16,0.29819706356494846
18,16,0.29336593999068133
19,16,0.28806375002114737
20,16,0.2824403830787236
21,16,0.2766145250902061
22,16,0.27067933809123557
23,16,0.2647072917986324
24,16,0.25875419835951935
25,16,0.2528625369685607
26,16,0.24706416663606268
27,16,0.2413825236905062
28,16,0.2358343922304177
29,16,0.23043132465175523
30,16,0.22518077779831344
31,16,0.22008701937848138
32,16,0.21515184959065836
33,16,0.21037517456772512
34,16,0.2057554612597073
35,16,0.20129009760067387
36,16,0.1969756770921114
37,16,0.1928082231168205
38,16,0.1887833652221526
39,16,0.18489647714443974
40,16,0.18114278437286038
41,16,0.1775174474748898
42,16,0.17401562614818736
43,16,0.17063252796131997
44,16,0.16736344494655092
45,16,0.16420378057068746
46,16,0.16114906910165624
47,16,0.15819498898274711
